,Abe Fortas,Anthony M. Kennedy,Antonin Scalia,Arthur J. Goldberg,Brett M. Kavanaugh,Byron R. White,Charles E. Whittaker,Clarence Thomas,David H. Souter,Earl Warren,Elena Kagan,Felix Frankfurter,Harold Burton,Harry A. Blackmun,Hugo L. Black,John M. Harlan II,John Paul Stevens,Neil Gorsuch,Potter Stewart,Ruth Bader Ginsburg,Sandra Day O'Connor,Sherman Minton,Sonia Sotomayor,Stanley Reed,Stephen G. Breyer,Thurgood Marshall,Tom C. Clark,Warren E. Burger,William H. Rehnquist,William O. Douglas
2008-04-14,0,1532,5591,0,0,0,0,0,4217,0,0,0,0,0,0,0,489,0,0,3404,0,0,0,0,0,0,0,0,0,0
2008-04-15,0,827,3382,0,0,0,0,0,525,0,0,0,0,0,0,0,1060,0,0,2812,0,0,0,0,1253,0,0,0,0,0
2008-04-16,0,853,4034,0,0,0,0,0,4143,0,0,0,0,0,0,0,419,0,0,6003,0,0,0,0,18,0,0,0,0,0
2008-04-21,0,3185,3734,0,0,0,0,0,4050,0,0,0,0,0,0,0,1118,0,0,3619,0,0,0,0,5108,0,0,0,0,0
2008-04-22,0,4394,4085,0,0,0,0,0,1093,0,0,0,0,0,0,0,373,0,0,3320,0,0,0,0,5064,0,0,0,0,0
2008-04-23,0,2286,5397,0,0,0,0,0,7542,0,0,0,0,0,0,0,622,0,0,4132,0,0,0,0,4732,0,0,0,0,0
2008-11-03,0,4291,3202,0,0,0,0,0,5355,0,0,0,0,0,0,0,2493,0,0,1704,0,0,0,0,4068,0,0,0,0,0
2008-11-04,0,710,4175,0,0,0,0,0,1325,0,0,0,0,0,0,0,2768,0,0,626,0,0,0,0,5688,0,0,0,0,0
2008-11-05,0,1837,931,0,0,0,0,0,2478,0,0,0,0,0,0,0,3161,0,0,1511,0,0,0,0,3801,0,0,0,0,0
2008-11-10,0,1725,7962,0,0,0,0,0,44,0,0,0,0,0,0,0,2074,0,0,1764,0,0,0,0,3494,0,0,0,0,0
2008-11-12,0,3178,6586,0,0,0,0,0,8370,0,0,0,0,0,0,0,1136,0,0,1866,0,0,0,0,3285,0,0,0,0,0
2008-12-01,0,3120,4054,0,0,0,0,0,3580,0,0,0,0,0,0,0,1252,0,0,2426,0,0,0,0,5358,0,0,0,0,0
2008-12-02,0,1201,1776,0,0,0,0,0,5986,0,0,0,0,0,0,0,1412,0,0,5698,0,0,0,0,4399,0,0,0,0,0
2008-12-03,0,2222,1469,0,0,0,0,0,3838,0,0,0,0,0,0,0,1156,0,0,3150,0,0,0,0,9832,0,0,0,0,0
2008-12-08,0,2565,339,0,0,0,0,0,3942,0,0,0,0,0,0,0,967,0,0,2583,0,0,0,0,8164,0,0,0,0,0
2008-12-09,0,1665,1595,0,0,0,0,0,2397,0,0,0,0,0,0,0,1296,0,0,2827,0,0,0,0,5015,0,0,0,0,0
2008-12-10,0,731,2323,0,0,0,0,0,7583,0,0,0,0,0,0,0,2633,0,0,3062,0,0,0,0,5852,0,0,0,0,0
2009-01-12,0,1461,4926,0,0,0,0,0,1478,0,0,0,0,0,0,0,4683,0,0,2641,0,0,0,0,7189,0,0,0,0,0
2009-01-13,0,295,2174,0,0,0,0,0,4572,0,0,0,0,0,0,0,1191,0,0,2249,0,0,0,0,3429,0,0,0,0,0
2009-01-14,0,3146,3689,0,0,0,0,0,7093,0,0,0,0,0,0,0,3352,0,0,4031,0,0,0,0,4275,0,0,0,0,0
2009-01-21,0,2094,885,0,0,0,0,0,2559,0,0,0,0,0,0,0,586,0,0,2468,0,0,0,0,4644,0,0,0,0,0
2009-02-23,0,1579,1366,0,0,0,0,0,3122,0,0,0,0,0,0,0,327,0,0,1542,0,0,0,0,2808,0,0,0,0,0
2009-02-24,0,2531,144,0,0,0,0,0,1248,0,0,0,0,0,0,0,1755,0,0,9506,0,0,0,0,4196,0,0,0,0,0
2009-02-25,0,1430,4587,0,0,0,0,0,3777,0,0,0,0,0,0,0,388,0,0,6322,0,0,0,0,3071,0,0,0,0,0
2009-03-02,0,2706,5928,0,0,0,0,0,7452,0,0,0,0,0,0,0,1106,0,0,3121,0,0,0,0,7552,0,0,0,0,0
2009-03-03,0,2320,5644,0,0,0,0,0,4492,0,0,0,0,0,0,0,3164,0,0,2668,0,0,0,0,2360,0,0,0,0,0
2009-03-04,0,94,5317,0,0,0,0,0,1648,0,0,0,0,0,0,0,3693,0,0,3632,0,0,0,0,5951,0,0,0,0,0
2009-03-23,0,918,1183,0,0,0,0,0,5717,0,0,0,0,0,0,0,3773,0,0,1224,0,0,0,0,5131,0,0,0,0,0
2009-03-24,0,2252,3821,0,0,0,0,0,4673,0,0,0,0,0,0,0,496,0,0,1818,0,0,0,0,3928,0,0,0,0,0
2009-03-25,0,1633,1894,0,0,0,0,0,5202,0,0,0,0,0,0,0,263,0,0,4257,0,0,0,0,5997,0,0,0,0,0
2009-03-30,0,1567,1631,0,0,0,0,0,4463,0,0,0,0,0,0,0,1246,0,0,5321,0,0,0,0,5860,0,0,0,0,0
2009-03-31,0,1609,1423,0,0,0,0,0,3193,0,0,0,0,0,0,0,2346,0,0,4114,0,0,0,0,4045,0,0,0,0,0
2009-04-01,0,2024,4693,0,0,0,0,0,3743,0,0,0,0,0,0,0,1728,0,0,2985,0,0,0,0,5060,0,0,0,0,0
2009-04-20,0,463,1435,0,0,0,0,0,4422,0,0,0,0,0,0,0,390,0,0,3482,0,0,0,0,782,0,0,0,0,0
2009-04-21,0,3156,8393,0,0,0,0,0,504,0,0,0,0,0,0,0,522,0,0,2831,0,0,0,0,1328,0,0,0,0,0
2009-04-22,0,3849,2906,0,0,0,0,0,5629,0,0,0,0,0,0,0,2069,0,0,4700,0,0,0,0,5784,0,0,0,0,0
2009-04-27,0,2056,3462,0,0,0,0,0,2956,0,0,0,0,0,0,0,3726,0,0,3909,0,0,0,0,2807,0,0,0,0,0
2009-04-28,0,2725,4000,0,0,0,0,0,4155,0,0,0,0,0,0,0,850,0,0,4773,0,0,0,0,3172,0,0,0,0,0
2009-04-29,0,4912,4117,0,0,0,0,0,3611,0,0,0,0,0,0,0,749,0,0,4944,0,0,0,0,2299,0,0,0,0,0
2009-11-02,0,1916,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,0,0,6869,0,0,2199,0,1699,0,0,0,0,0
2009-11-03,0,3020,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,5340,0,0,3109,0,4422,0,0,0,0,0
2009-11-04,0,2532,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,1811,0,0,4272,0,0,5672,0,4101,0,0,0,0,0
2009-11-09,0,595,2604,0,0,0,0,0,0,0,0,0,0,0,0,0,1859,0,0,3793,0,0,2233,0,4906,0,0,0,0,0
2009-11-10,0,4043,4050,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,2586,0,0,1283,0,6903,0,0,0,0,0
2009-11-30,0,1398,2528,0,0,0,0,0,0,0,0,0,0,0,0,0,1015,0,0,3522,0,0,4352,0,4439,0,0,0,0,0
2009-12-01,0,4428,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,0,4809,0,0,4499,0,6655,0,0,0,0,0
2009-12-02,0,5404,5854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,1530,0,6204,0,0,0,0,0
2009-12-07,0,2548,5368,0,0,0,0,0,0,0,13090,0,0,0,0,0,502,0,0,4001,0,0,850,0,5788,0,0,0,0,0
2009-12-08,0,805,2991,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,0,2949,0,0,1361,0,4437,0,0,0,0,0
2009-12-09,0,393,3743,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,0,0,2971,0,0,0,0,6070,0,0,0,0,0
2010-01-11,0,507,5472,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,946,0,0,5443,0,5940,0,0,0,0,0
2010-01-12,0,1531,4700,0,0,0,0,0,0,0,17956,0,0,0,0,0,3122,0,0,3020,0,0,2863,0,3685,0,0,0,0,0
2010-01-13,0,33,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,2533,0,0,1949,0,7083,0,0,0,0,0
2010-01-19,0,2533,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,0,1507,0,0,3237,0,6130,0,0,0,0,0
2010-01-20,0,477,4947,0,0,0,0,0,0,0,0,0,0,0,0,0,2549,0,0,3350,0,0,2073,0,5920,0,0,0,0,0
2010-02-22,0,253,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,1064,0,0,3443,0,0,1964,0,1286,0,0,0,0,0
2010-02-23,0,612,4736,0,0,0,0,0,0,0,15928,0,0,0,0,0,1482,0,0,1566,0,0,2381,0,3153,0,0,0,0,0
2010-02-24,0,1766,4759,0,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,1843,0,0,2006,0,1663,0,0,0,0,0
2010-03-01,0,1142,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,1388,0,0,1828,0,0,2311,0,5663,0,0,0,0,0
2010-03-02,0,3642,6609,0,0,0,0,0,0,0,0,0,0,0,0,0,3387,0,0,2119,0,0,1197,0,4525,0,0,0,0,0
2010-03-03,0,3173,4138,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,3409,0,0,2437,0,6243,0,0,0,0,0
2010-03-22,0,755,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,0,0,2924,0,0,2420,0,7565,0,0,0,0,0
2010-03-23,0,1993,6565,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,0,0,2432,0,0,1311,0,4875,0,0,0,0,0
2010-03-24,0,1842,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,2409,0,0,858,0,5810,0,0,0,0,0
2010-03-29,0,1774,5808,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,0,2404,0,0,3624,0,5618,0,0,0,0,0
2010-03-30,0,2335,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,0,0,2571,0,0,1255,0,5847,0,0,0,0,0
2010-03-31,0,2257,6405,0,0,0,0,0,0,0,6539,0,0,0,0,0,2010,0,0,699,0,0,3077,0,5417,0,0,0,0,0
2010-04-19,0,2443,4523,0,0,0,0,0,0,0,0,0,0,0,0,0,889,0,0,2246,0,0,2589,0,3697,0,0,0,0,0
2010-04-20,0,1410,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,2466,0,0,2425,0,7561,0,0,0,0,0
2010-04-21,0,1437,4098,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,0,0,4318,0,0,3110,0,5929,0,0,0,0,0
2010-04-26,0,2686,5820,0,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,3782,0,0,2613,0,9857,0,0,0,0,0
2010-04-27,0,1481,2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4132,0,0,3607,0,0,0,0,0,0,0
2010-04-28,0,2919,4827,0,0,0,0,0,0,0,0,0,0,0,0,0,531,0,0,5772,0,0,3094,0,612,0,0,0,0,0
2010-11-01,0,1864,3111,0,0,0,0,0,0,0,2650,0,0,0,0,0,0,0,0,2956,0,0,1230,0,3483,0,0,0,0,0
2010-11-02,0,1468,4552,0,0,0,0,0,0,0,2645,0,0,0,0,0,0,0,0,2896,0,0,3649,0,4130,0,0,0,0,0
2010-11-03,0,996,1579,0,0,0,0,0,0,0,3348,0,0,0,0,0,0,0,0,2921,0,0,3568,0,3096,0,0,0,0,0
2010-11-08,0,575,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595,0,0,2408,0,2666,0,0,0,0,0
2010-11-09,0,1902,2421,0,0,0,0,0,0,0,1528,0,0,0,0,0,0,0,0,103,0,0,6030,0,3508,0,0,0,0,0
2010-11-10,0,1592,1540,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,6827,0,0,2235,0,6621,0,0,0,0,0
2010-11-29,0,1179,3900,0,0,0,0,0,0,0,2472,0,0,0,0,0,0,0,0,1929,0,0,4267,0,4647,0,0,0,0,0
2010-11-30,0,2747,2007,0,0,0,0,0,0,0,3282,0,0,0,0,0,0,0,0,2139,0,0,6032,0,8116,0,0,0,0,0
2010-12-01,0,3055,3726,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,3895,0,0,3967,0,5566,0,0,0,0,0
2010-12-06,0,336,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,0,0,2431,0,6635,0,0,0,0,0
2010-12-07,0,1399,3413,0,0,0,0,0,0,0,2298,0,0,0,0,0,0,0,0,3032,0,0,1806,0,6366,0,0,0,0,0
2010-12-08,0,321,1803,0,0,0,0,0,0,0,4476,0,0,0,0,0,0,0,0,3216,0,0,1014,0,3436,0,0,0,0,0
2011-01-10,0,3179,4999,0,0,0,0,0,0,0,2333,0,0,0,0,0,0,0,0,1464,0,0,7529,0,4227,0,0,0,0,0
2011-01-11,0,3450,3380,0,0,0,0,0,0,0,6071,0,0,0,0,0,0,0,0,5098,0,0,2385,0,7074,0,0,0,0,0
2011-01-12,0,743,3861,0,0,0,0,0,0,0,2328,0,0,0,0,0,0,0,0,2926,0,0,3609,0,4492,0,0,0,0,0
2011-01-18,0,625,2127,0,0,0,0,0,0,0,1092,0,0,0,0,0,0,0,0,2746,0,0,3924,0,3176,0,0,0,0,0
2011-01-19,0,321,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2262,0,0,1839,0,1939,0,0,0,0,0
2011-02-22,0,866,1850,0,0,0,0,0,0,0,2146,0,0,0,0,0,0,0,0,2274,0,0,4440,0,2283,0,0,0,0,0
2011-02-23,0,3483,2749,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,2960,0,0,3006,0,5892,0,0,0,0,0
2011-02-28,0,544,3124,0,0,0,0,0,0,0,2370,0,0,0,0,0,0,0,0,1580,0,0,2018,0,3727,0,0,0,0,0
2011-03-01,0,729,2093,0,0,0,0,0,0,0,1817,0,0,0,0,0,0,0,0,2782,0,0,1929,0,1879,0,0,0,0,0
2011-03-02,0,3127,6658,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2832,0,0,3805,0,2820,0,0,0,0,0
2011-03-21,0,1095,1748,0,0,0,0,0,0,0,2655,0,0,0,0,0,0,0,0,2921,0,0,2097,0,5737,0,0,0,0,0
2011-03-22,0,948,2167,0,0,0,0,0,0,0,1701,0,0,0,0,0,0,0,0,3957,0,0,5569,0,0,0,0,0,0,0
2011-03-23,0,2756,4973,0,0,0,0,0,0,0,2171,0,0,0,0,0,0,0,0,3306,0,0,4643,0,2064,0,0,0,0,0
2011-03-28,0,1054,4306,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,0,0,2562,0,0,2222,0,1559,0,0,0,0,0
2011-03-29,0,2167,3206,0,0,0,0,0,0,0,1556,0,0,0,0,0,0,0,0,3798,0,0,4786,0,891,0,0,0,0,0
2011-03-30,0,763,4346,0,0,0,0,0,0,0,2564,0,0,0,0,0,0,0,0,822,0,0,2733,0,5949,0,0,0,0,0
2011-04-18,0,3107,5146,0,0,0,0,0,0,0,1731,0,0,0,0,0,0,0,0,2269,0,0,5453,0,649,0,0,0,0,0
2011-04-19,0,1861,3679,0,0,0,0,0,0,0,4118,0,0,0,0,0,0,0,0,4613,0,0,0,0,1330,0,0,0,0,0
2011-04-20,0,1931,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888,0,0,2991,0,3730,0,0,0,0,0
2011-04-25,0,98,3593,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,1481,0,0,2489,0,2348,0,0,0,0,0
2011-04-26,0,2701,4433,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,1730,0,0,3211,0,3482,0,0,0,0,0
2011-04-27,0,3185,4391,0,0,0,0,0,0,0,2006,0,0,0,0,0,0,0,0,2083,0,0,1919,0,3348,0,0,0,0,0
2011-11-01,0,995,2519,0,0,0,0,0,0,0,2098,0,0,0,0,0,0,0,0,4154,0,0,2894,0,4601,0,0,0,0,0
2011-11-02,0,2793,3801,0,0,0,0,0,0,0,3139,0,0,0,0,0,0,0,0,1679,0,0,3564,0,2109,0,0,0,0,0
2011-11-07,0,2038,4656,0,0,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,2203,0,0,2394,0,2124,0,0,0,0,0
2011-11-08,0,3249,5631,0,0,0,0,0,0,0,1518,0,0,0,0,0,0,0,0,2435,0,0,2844,0,5296,0,0,0,0,0
2011-11-09,0,368,6150,0,0,0,0,0,0,0,3341,0,0,0,0,0,0,0,0,334,0,0,3889,0,4163,0,0,0,0,0
2011-11-28,0,3389,5633,0,0,0,0,0,0,0,1271,0,0,0,0,0,0,0,0,3271,0,0,2260,0,3926,0,0,0,0,0
2011-11-29,0,2186,1039,0,0,0,0,0,0,0,2251,0,0,0,0,0,0,0,0,677,0,0,3161,0,4540,0,0,0,0,0
2011-11-30,0,1443,2055,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,0,1858,0,0,3895,0,8692,0,0,0,0,0
2011-12-05,0,1018,3282,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,2069,0,0,3367,0,5532,0,0,0,0,0
2011-12-06,0,3006,5629,0,0,0,0,0,0,0,2598,0,0,0,0,0,0,0,0,1250,0,0,4203,0,4708,0,0,0,0,0
2011-12-07,0,2163,2680,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,1281,0,0,4450,0,3755,0,0,0,0,0
2012-01-09,0,1524,6425,0,0,0,0,0,0,0,2657,0,0,0,0,0,0,0,0,2198,0,0,2247,0,4758,0,0,0,0,0
2012-01-10,0,1599,2002,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,1087,0,0,4894,0,5505,0,0,0,0,0
2012-01-11,0,277,9278,0,0,0,0,0,0,0,1481,0,0,0,0,0,0,0,0,2166,0,0,3073,0,5859,0,0,0,0,0
2012-01-17,0,1565,2182,0,0,0,0,0,0,0,3818,0,0,0,0,0,0,0,0,2537,0,0,1679,0,6511,0,0,0,0,0
2012-01-18,0,194,5080,0,0,0,0,0,0,0,3356,0,0,0,0,0,0,0,0,1300,0,0,1681,0,3836,0,0,0,0,0
2012-02-21,0,1576,2345,0,0,0,0,0,0,0,1333,0,0,0,0,0,0,0,0,983,0,0,3574,0,4241,0,0,0,0,0
2012-02-22,0,2810,3457,0,0,0,0,0,0,0,2255,0,0,0,0,0,0,0,0,2085,0,0,5329,0,3423,0,0,0,0,0
2012-02-27,0,728,1874,0,0,0,0,0,0,0,2584,0,0,0,0,0,0,0,0,4638,0,0,3429,0,4191,0,0,0,0,0
2012-02-28,0,93,2595,0,0,0,0,0,0,0,2491,0,0,0,0,0,0,0,0,1102,0,0,991,0,3358,0,0,0,0,0
2012-02-29,0,1719,2144,0,0,0,0,0,0,0,1782,0,0,0,0,0,0,0,0,877,0,0,2556,0,6730,0,0,0,0,0
2012-03-19,0,1850,2967,0,0,0,0,0,0,0,1158,0,0,0,0,0,0,0,0,1340,0,0,3226,0,4814,0,0,0,0,0
2012-03-20,0,3974,3179,0,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,2330,0,0,4913,0,9094,0,0,0,0,0
2012-03-21,0,3382,1167,0,0,0,0,0,0,0,3965,0,0,0,0,0,0,0,0,3319,0,0,4948,0,5000,0,0,0,0,0
2012-03-26,0,1715,1892,0,0,0,0,0,0,0,3964,0,0,0,0,0,0,0,0,4520,0,0,6702,0,5654,0,0,0,0,0
2012-03-27,0,3312,6765,0,0,0,0,0,0,0,4876,0,0,0,0,0,0,0,0,5811,0,0,7460,0,9766,0,0,0,0,0
2012-03-28,0,6331,11813,0,0,0,0,0,0,0,8162,0,0,0,0,0,0,0,0,4645,0,0,10839,0,12285,0,0,0,0,0
2012-04-16,0,2290,5003,0,0,0,0,0,0,0,4390,0,0,0,0,0,0,0,0,4680,0,0,2276,0,3739,0,0,0,0,0
2012-04-17,0,1248,4677,0,0,0,0,0,0,0,2339,0,0,0,0,0,0,0,0,2024,0,0,3934,0,4630,0,0,0,0,0
2012-04-18,0,2613,2686,0,0,0,0,0,0,0,4230,0,0,0,0,0,0,0,0,1830,0,0,5491,0,5655,0,0,0,0,0
2012-04-23,0,0,2844,0,0,0,0,0,0,0,1880,0,0,0,0,0,0,0,0,972,0,0,3456,0,4634,0,0,0,0,0
2012-04-24,0,3142,6019,0,0,0,0,0,0,0,4165,0,0,0,0,0,0,0,0,2553,0,0,5024,0,4753,0,0,0,0,0
2012-04-25,0,2663,5098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,0,6776,0,4111,0,0,0,0,0
2012-11-01,0,3588,1452,0,0,0,0,0,0,0,1932,0,0,0,0,0,0,0,0,2640,0,0,2688,0,2895,0,0,0,0,0
2012-11-05,0,2874,1966,0,0,0,0,0,0,0,5360,0,0,0,0,0,0,0,0,1372,0,0,2368,0,7078,0,0,0,0,0
2012-11-06,0,1177,4864,0,0,0,0,0,0,0,2458,0,0,0,0,0,0,0,0,2400,0,0,2450,0,6920,0,0,0,0,0
2012-11-07,0,4262,2453,0,0,0,0,0,0,0,5146,0,0,0,0,0,0,0,0,2234,0,0,1926,0,5098,0,0,0,0,0
2012-11-26,0,254,1349,0,0,0,0,0,0,0,2118,0,0,0,0,0,0,0,0,2715,0,0,2812,0,1638,0,0,0,0,0
2012-11-27,0,1791,3292,0,0,0,0,0,0,0,2808,0,0,0,0,0,0,0,0,1562,0,0,3036,0,5769,0,0,0,0,0
2012-11-28,0,1723,4833,0,0,0,0,0,0,0,3491,0,0,0,0,0,0,0,0,2891,0,0,3278,0,7416,0,0,0,0,0
2012-12-03,0,1129,2663,0,0,0,0,0,0,0,2353,0,0,0,0,0,0,0,0,3786,0,0,3152,0,4370,0,0,0,0,0
2012-12-04,0,867,1810,0,0,0,0,0,0,0,3202,0,0,0,0,0,0,0,0,3052,0,0,4079,0,4295,0,0,0,0,0
2012-12-05,0,1603,3325,0,0,0,0,0,0,0,1914,0,0,0,0,0,0,0,0,4786,0,0,5184,0,6975,0,0,0,0,0
2013-01-07,0,589,909,0,0,0,0,0,0,0,7533,0,0,0,0,0,0,0,0,2996,0,0,1830,0,5784,0,0,0,0,0
2013-01-08,0,391,5580,0,0,0,0,0,0,0,3128,0,0,0,0,0,0,0,0,1156,0,0,5844,0,7277,0,0,0,0,0
2013-01-09,0,2926,4268,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,0,0,1983,0,0,4461,0,4624,0,0,0,0,0
2013-01-14,0,1056,6842,0,0,0,0,67,0,0,2301,0,0,0,0,0,0,0,0,3125,0,0,4109,0,4388,0,0,0,0,0
2013-01-15,0,653,3553,0,0,0,0,0,0,0,2874,0,0,0,0,0,0,0,0,1986,0,0,1509,0,4422,0,0,0,0,0
2013-01-16,0,1762,6027,0,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,3766,0,0,3463,0,4039,0,0,0,0,0
2013-02-19,0,1523,3419,0,0,0,0,0,0,0,1985,0,0,0,0,0,0,0,0,1833,0,0,4932,0,2044,0,0,0,0,0
2013-02-20,0,521,396,0,0,0,0,0,0,0,5036,0,0,0,0,0,0,0,0,727,0,0,3086,0,11742,0,0,0,0,0
2013-02-25,0,3059,611,0,0,0,0,0,0,0,2670,0,0,0,0,0,0,0,0,4207,0,0,3630,0,5130,0,0,0,0,0
2013-02-26,0,2283,3697,0,0,0,0,0,0,0,3059,0,0,0,0,0,0,0,0,3750,0,0,3184,0,3662,0,0,0,0,0
2013-02-27,0,3764,4744,0,0,0,0,0,0,0,2786,0,0,0,0,0,0,0,0,1627,0,0,4494,0,5929,0,0,0,0,0
2013-03-18,0,1901,1664,0,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,2149,0,0,5985,0,7789,0,0,0,0,0
2013-03-19,0,1558,2440,0,0,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,1577,0,0,2466,0,2077,0,0,0,0,0
2013-03-20,0,1318,2775,0,0,0,0,0,0,0,3085,0,0,0,0,0,0,0,0,2489,0,0,4883,0,5192,0,0,0,0,0
2013-03-25,0,1738,3745,0,0,0,0,0,0,0,1537,0,0,0,0,0,0,0,0,3204,0,0,2233,0,3483,0,0,0,0,0
2013-03-26,0,3260,3878,0,0,0,0,0,0,0,2086,0,0,0,0,0,0,0,0,2407,0,0,3734,0,4669,0,0,0,0,0
2013-03-27,0,4380,4599,0,0,0,0,0,0,0,3110,0,0,0,0,0,0,0,0,2313,0,0,5178,0,8707,0,0,0,0,0
2013-04-15,0,1181,1367,0,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,2894,0,0,2842,0,1614,0,0,0,0,0
2013-04-16,0,489,3502,0,0,0,0,0,0,0,1538,0,0,0,0,0,0,0,0,2018,0,0,2925,0,5126,0,0,0,0,0
2013-04-17,0,553,4615,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,0,0,255,0,0,3934,0,4645,0,0,0,0,0
2013-04-22,0,1483,4348,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,3953,0,0,276,0,1607,0,0,0,0,0
2013-04-23,0,2028,648,0,0,0,0,0,0,0,1913,0,0,0,0,0,0,0,0,834,0,0,1399,0,5403,0,0,0,0,0
2013-04-24,0,742,3528,0,0,0,0,0,0,0,4347,0,0,0,0,0,0,0,0,2105,0,0,1030,0,3930,0,0,0,0,0
2013-11-04,0,1385,2255,0,0,0,0,0,0,0,3574,0,0,0,0,0,0,0,0,2855,0,0,1272,0,3512,0,0,0,0,0
2013-11-05,0,430,769,0,0,0,0,0,0,0,994,0,0,0,0,0,0,0,0,1938,0,0,2017,0,2482,0,0,0,0,0
2013-11-06,0,2907,4067,0,0,0,0,0,0,0,4128,0,0,0,0,0,0,0,0,2286,0,0,1640,0,4514,0,0,0,0,0
2013-11-12,0,4438,2916,0,0,0,0,0,0,0,3184,0,0,0,0,0,0,0,0,1301,0,0,3026,0,1052,0,0,0,0,0
2013-11-13,0,2125,2754,0,0,0,0,0,0,0,5169,0,0,0,0,0,0,0,0,3154,0,0,3194,0,3521,0,0,0,0,0
2013-12-02,0,1916,1575,0,0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0,2507,0,0,4222,0,5715,0,0,0,0,0
2013-12-03,0,1575,5268,0,0,0,0,0,0,0,3044,0,0,0,0,0,0,0,0,2336,0,0,1793,0,3490,0,0,0,0,0
2013-12-04,0,1637,3209,0,0,0,0,0,0,0,3395,0,0,0,0,0,0,0,0,1538,0,0,2776,0,3455,0,0,0,0,0
2013-12-09,0,3408,3715,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,0,0,1541,0,0,2541,0,4193,0,0,0,0,0
2013-12-10,0,570,2200,0,0,0,0,0,0,0,2670,0,0,0,0,0,0,0,0,350,0,0,1905,0,5811,0,0,0,0,0
2013-12-11,0,2527,2580,0,0,0,0,0,0,0,4579,0,0,0,0,0,0,0,0,1693,0,0,1686,0,6933,0,0,0,0,0
2014-01-13,0,2342,3330,0,0,0,0,0,0,0,6341,0,0,0,0,0,0,0,0,3200,0,0,2431,0,10299,0,0,0,0,0
2014-01-14,0,425,1663,0,0,0,0,0,0,0,1609,0,0,0,0,0,0,0,0,1287,0,0,401,0,1983,0,0,0,0,0
2014-01-15,0,522,4237,0,0,0,0,0,0,0,2587,0,0,0,0,0,0,0,0,1208,0,0,2381,0,5186,0,0,0,0,0
2014-01-21,0,1952,5419,0,0,0,0,0,0,0,2643,0,0,0,0,0,0,0,0,1776,0,0,2850,0,2839,0,0,0,0,0
2014-01-22,0,880,5897,0,0,0,0,0,0,0,2513,0,0,0,0,0,0,0,0,2436,0,0,2026,0,4599,0,0,0,0,0
